ncessch,name,state_code,latitude,longitude,zip_code,city,address,school_type,school_type_text,total_students,total_09,total_10,total_11,total_12,total_white,total_black,total_hispanic,total_asian,total_amerindian,total_nativehawaii,total_tworaces,free_reduced_lunch
919533,ST RAYMOND HIGH SCHOOL FOR BOYS,NY,40.8378142,-73.8540173,10462,BRONX,2151 SAINT RAYMONDS AVE,1,Regular elementary or secondary,608,157,159,139,153,25,134,401,27,0,0,21,0
919588,ST VINCENT FERRER HIGH SCHOOL,NY,40.7658458,-73.9646706,10065,NEW YORK,151 E 65TH ST,1,Regular elementary or secondary,516,123,131,131,131,281,40,137,52,0,0,6,0
919613,XAVIER HIGH SCHOOL,NY,40.7380824,-73.9948512,10011,NEW YORK,30 W 16TH ST,1,Regular elementary or secondary,1090,273,276,285,256,761,53,135,42,0,0,99,0
919828,ST GEORGE ACADEMY,NY,40.7281038,-73.9897693,10003,NEW YORK,215 E 6TH ST,1,Regular elementary or secondary,45,10,7,12,16,17,4,20,4,0,0,0,25
920017,NOTRE DAME SCHOOL,NY,40.73984,-74.004331,10014,NEW YORK,327 W 13TH ST,1,Regular elementary or secondary,323,101,77,76,69,100,60,120,15,0,0,28,0
920028,MOTHER CABRINI HIGH SCHOOL,NY,40.85816,-73.935461,10040,NEW YORK,701 FORT WASHINGTON AVE,1,Regular elementary or secondary,302,52,74,74,102,3,46,232,3,0,2,16,0
920061,LOYOLA HIGH SCHOOL,NY,40.778605,-73.958743,10028,NEW YORK,980 PARK AVE,1,Regular elementary or secondary,208,52,47,56,53,140,12,25,19,0,1,11,0
920232,NOTRE DAME ACADEMY HIGH SCHOOL,NY,40.62807,-74.089511,10301,STATEN ISLAND,134 HOWARD AVE,1,Regular elementary or secondary,396,88,123,89,96,325,10,36,23,2,0,0,0
920301,ST JOHN VILLA ACADEMY - HIGH SCHOOL,NY,40.6011242,-74.0685273,10305,STATEN ISLAND,25 LANDIS AVE,1,Regular elementary or secondary,397,108,79,114,96,343,10,28,8,0,0,8,0
920378,ST PETERS BOYS HIGH SCHOOL,NY,40.6401419,-74.097543,10301,STATEN ISLAND,200 CLINTON AVE,1,Regular elementary or secondary,539,148,140,132,119,436,28,33,15,0,0,27,0
920516,ACADEMY OF OUR LADY OF GOOD COUNSEL HIGH SCHOOL,NY,41.03901,-73.764001,10603,WHITE PLAINS,52 N BROADWAY,1,Regular elementary or secondary,393,103,114,103,73,223,47,60,30,1,1,31,0
920527,ARCHBISHOP STEPINAC HIGH SCHOOL,NY,41.00753,-73.752271,10605,WHITE PLAINS,950 MAMARONECK AVE,1,Regular elementary or secondary,792,229,206,182,175,506,106,127,45,0,1,7,0
920651,SACRED HEART HIGH SCHOOL,NY,40.949765,-73.8863234,10703,YONKERS,34 CONVENT AVE,1,Regular elementary or secondary,335,82,97,70,86,132,38,98,15,3,4,45,94
920753,JOHN F KENNEDY CATHOLIC HIGH SCHOOL,NY,41.30407,-73.689181,10589,SOMERS,54 ROUTE 138,1,Regular elementary or secondary,671,202,190,155,124,493,22,85,66,5,0,0,0
920797,SCHOOL OF THE HOLY CHILD,NY,41.01172,-73.705091,10580,RYE,2225 WESTCHESTER AVE,1,Regular elementary or secondary,309,56,59,47,56,244,25,20,3,0,4,13,0
920811,CATHEDRAL HIGH SCHOOL,NY,40.75808,-73.964605,10022,NEW YORK,350 E 56TH ST,1,Regular elementary or secondary,573,181,160,110,122,14,136,330,30,1,2,60,0
920855,ACADEMY OF MT ST URSULA,NY,40.86869,-73.886181,10458,BRONX,330 BEDFORD PARK BLVD,1,Regular elementary or secondary,333,75,99,82,77,19,78,197,21,0,1,17,152
920877,THE URSULINE SCHOOL,NY,40.94977,-73.797011,10804,NEW ROCHELLE,1354 NORTH AVE,1,Regular elementary or secondary,800,180,147,159,165,606,51,66,43,2,0,32,0
921043,JOHN S BURKE CATHOLIC HIGH SCHOOL,NY,41.40932,-74.341211,10924,GOSHEN,80 FLETCHER ST,1,Regular elementary or secondary,492,119,113,135,125,298,36,71,80,0,2,5,0
921076,MARIA REGINA HIGH SCHOOL,NY,41.0326971,-73.8099578,10530,HARTSDALE,500 W HARTSDALE AVE,1,Regular elementary or secondary,544,145,139,137,123,392,21,101,25,4,0,1,0
921156,JOHN A COLEMAN CATHOLIC HIGH SCHOOL,NY,41.93455,-74.043231,12443,HURLEY,430 HURLEY AVE,1,Regular elementary or secondary,180,45,45,45,45,157,7,4,6,0,0,6,0
921327,IONA PREPARATORY SCHOOL,NY,40.96376,-73.793511,10804,NEW ROCHELLE,255 WILMOT RD,1,Regular elementary or secondary,891,187,169,190,172,604,107,79,56,1,4,40,0
921553,PRESTON HIGH SCHOOL,NY,40.81361,-73.819481,10465,BRONX,2780 SCHURZ AVE,1,Regular elementary or secondary,511,121,112,147,131,168,79,205,25,0,0,34,206
921633,CARDINAL SPELLMAN HIGH SCHOOL,NY,40.882794,-73.8404212,10466,BRONX,1 CARDINAL SPELLMAN PL,1,Regular elementary or secondary,1450,412,376,312,350,542,428,417,51,3,9,0,0
921644,AQUINAS HIGH SCHOOL,NY,40.851163,-73.8876126,10457,BRONX,685 E 182ND ST,1,Regular elementary or secondary,403,88,98,115,102,4,80,273,6,4,3,33,278
921757,SALESIAN HIGH SCHOOL,NY,40.91577,-73.767741,10801,NEW ROCHELLE,148 E MAIN ST,1,Regular elementary or secondary,499,127,122,131,119,224,48,165,22,0,1,39,38
921804,CONVENT OF THE SACRED HEART,NY,40.784749,-73.958015,10128,NEW YORK,1 E 91ST ST,1,Regular elementary or secondary,680,59,50,56,45,448,25,40,49,0,9,109,0
922171,ST BARNABAS HIGH SCHOOL,NY,40.901608,-73.8644016,10470,BRONX,425 E 240TH ST,1,Regular elementary or secondary,224,55,49,52,68,50,89,75,9,0,1,0,0
922251,ALL HALLOWS HIGH SCHOOL,NY,40.8300943,-73.9220169,10452,BRONX,111 E 164TH ST,1,Regular elementary or secondary,586,149,166,138,133,9,119,439,17,0,2,0,0
922262,ALBERTUS MAGNUS HIGH SCHOOL,NY,41.1197752,-73.9912131,10954,BARDONIA,798 ROUTE 304,1,Regular elementary or secondary,483,118,126,122,117,353,58,53,19,0,0,0,0
922273,CARDINAL HAYES HIGH SCHOOL,NY,40.8205714,-73.925304,10451,BRONX,650 GRAND CONCOURSE,1,Regular elementary or secondary,918,258,244,219,197,14,321,553,8,0,0,22,0
922579,MOORE CATHOLIC HIGH SCHOOL,NY,40.60936,-74.164011,10314,STATEN ISLAND,100 MERRILL AVE,1,Regular elementary or secondary,394,82,125,85,102,262,26,36,45,0,0,25,0
922604,MSGR FARRELL HIGH SCHOOL,NY,40.5671,-74.125791,10306,STATEN ISLAND,2900 AMBOY RD,1,Regular elementary or secondary,800,200,200,200,200,726,15,35,24,0,0,0,0
922659,MSGR SCANLAN HIGH SCHOOL,NY,40.8257335,-73.8379054,10465,BRONX,915 HUTCHINSON RIVER PKWY,1,Regular elementary or secondary,451,131,117,110,93,17,134,290,9,0,1,0,265
922692,ST RAYMOND ACADEMY FOR GIRLS,NY,40.8420723,-73.8545829,10462,BRONX,1725 CASTLE HILL AVE,1,Regular elementary or secondary,311,62,86,81,82,9,48,224,10,5,0,15,92
923415,SARATOGA CENTRAL CATHOLIC HIGH SCHOOL,NY,43.07694,-73.787161,12866,SARATOGA SPRINGS,247 BROADWAY,1,Regular elementary or secondary,253,34,42,31,42,241,5,0,4,1,0,2,0
923448,NOTRE DAME-BISHOP GIBBONS SCHOOL,NY,42.782038,-73.910131,12304,SCHENECTADY,2600 ALBANY ST,1,Regular elementary or secondary,250,40,39,43,44,188,13,9,11,0,0,29,0
923572,CATHOLIC CENTRAL HIGH SCHOOL,NY,42.7752,-73.671161,12182,TROY,625 7TH AVE,1,Regular elementary or secondary,381,75,90,84,72,308,27,12,18,0,1,15,0
923583,LA SALLE INSTITUTE,NY,42.69352,-73.684121,12180,TROY,174 WILLIAMS RD,1,Regular elementary or secondary,398,74,75,75,69,361,20,1,16,0,0,0,0
923969,BISHOP MAGINN HIGH SCHOOL,NY,42.64579,-73.761781,12202,ALBANY,75 PARK AVENUE,1,Regular elementary or secondary,141,35,35,29,42,28,56,9,40,0,0,8,0
923991,ACADEMY OF THE HOLY NAMES,NY,42.6519457,-73.832167,12208,ALBANY,1075 NEW SCOTLAND RD,1,Regular elementary or secondary,292,54,52,38,43,232,15,13,23,0,0,9,0
924022,CHRISTIAN BROTHERS ACADEMY,NY,42.73165,-73.816811,12205,ALBANY,12 AIRLINE DR,1,Regular elementary or secondary,485,100,80,87,82,411,65,0,6,0,3,0,0
924496,NAZARETH REGIONAL HIGH SCHOOL,NY,40.6438,-73.922281,11203,BROOKLYN,475 E 57TH ST,1,Regular elementary or secondary,271,81,67,63,60,0,230,38,0,0,1,2,0
925106,ST FRANCIS PREPARATORY SCHOOL,NY,40.74231,-73.775911,11365,FRESH MEADOWS,6100 FRANCIS LEWIS BLVD,1,Regular elementary or secondary,2489,588,648,642,611,1233,398,467,377,14,0,0,0
925296,THE MARY LOUIS ACADEMY,NY,40.712378,-73.7876926,11432,JAMAICA,17621 WEXFORD TER,1,Regular elementary or secondary,738,160,173,204,201,348,100,145,77,4,5,59,0
925423,CHRIST THE KING HIGH SCHOOL,NY,40.7107194,-73.8884548,11379,MIDDLE VILLAGE,6802 METROPOLITAN AVE,1,Regular elementary or secondary,724,182,178,186,178,171,137,210,48,6,4,148,0
925911,ST AGNES ACADEMIC SCHOOL,NY,40.7859171,-73.8442236,11356,COLLEGE POINT,1320 124TH ST,1,Regular elementary or secondary,239,66,44,61,68,49,35,104,26,0,1,24,0
925933,XAVERIAN HIGH SCHOOL,NY,40.63669,-74.035451,11209,BROOKLYN,7100 SHORE RD,1,Regular elementary or secondary,1018,190,207,186,214,777,48,129,43,2,2,17,0
926063,ST SAVIOUR HIGH SCHOOL,NY,40.6632,-73.988271,11215,BROOKLYN,588 6TH ST,1,Regular elementary or secondary,209,54,51,50,54,82,36,43,13,2,1,32,0
926223,ARCHBISHOP MOLLOY HIGH SCHOOL,NY,40.711149,-73.819758,11435,BRIARWOOD,8353 MANTON ST,1,Regular elementary or secondary,1546,416,361,364,405,860,114,311,254,3,4,0,0
926234,HOLY CROSS HIGH SCHOOL,NY,40.772755,-73.795493,11358,FLUSHING,2620 FRANCIS LEWIS BLVD,1,Regular elementary or secondary,905,230,233,245,197,533,173,142,43,0,0,14,0
926336,ST JOHNS PREPARATORY SCHOOL,NY,40.7792571,-73.9120199,11105,ASTORIA,2121 CRESCENT ST,1,Regular elementary or secondary,660,150,177,169,164,275,86,178,88,0,2,31,0
926416,FONTBONNE HALL ACADEMY,NY,40.61373,-74.036371,11209,BROOKLYN,9901 SHORE RD,1,Regular elementary or secondary,429,109,103,113,104,356,10,28,5,0,0,30,0
926438,BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL,NY,40.68713,-73.969131,11238,BROOKLYN,357 CLERMONT AVE,1,Regular elementary or secondary,695,176,177,169,173,6,509,176,4,0,0,0,0
926449,BISHOP KEARNEY HIGH SCHOOL,NY,40.616593,-73.978365,11204,BROOKLYN,2202 60TH ST,1,Regular elementary or secondary,421,87,109,108,117,266,60,46,31,3,5,10,0
926799,ST JOSEPH'S COLLEGIATE INSTITUTE,NY,42.95973,-78.849121,14223,BUFFALO,845 KENMORE AVE,1,Regular elementary or secondary,800,234,211,197,158,702,62,10,6,1,0,19,0
927067,MOUNT MERCY ACADEMY,NY,42.84537,-78.812101,14220,BUFFALO,88 RED JACKET PKWY,1,Regular elementary or secondary,228,59,57,52,60,183,7,15,1,2,0,20,30
927249,BISHOP TIMON-ST JUDE HIGH SCHOOL,NY,42.84841,-78.818181,14220,BUFFALO,601 MCKINLEY PKWY,1,Regular elementary or secondary,245,65,50,66,64,173,48,11,5,3,2,3,0
927318,NOTRE DAME HIGH SCHOOL,NY,43.00729,-78.197011,14020,BATAVIA,73 UNION ST,1,Regular elementary or secondary,165,44,45,38,38,147,0,4,7,4,0,3,28
927497,CANISIUS HIGH SCHOOL,NY,42.9161716,-78.8698708,14209,BUFFALO,1180 DELAWARE AVE,1,Regular elementary or secondary,878,212,227,216,223,751,45,19,28,11,0,24,70
927533,ST MARYS HIGH SCHOOL,NY,42.90779,-78.679431,14086,LANCASTER,142 LAVERACK AVE,1,Regular elementary or secondary,302,73,83,62,84,253,29,4,15,0,0,1,0
927635,NIAGARA CATHOLIC HIGH SCHOOL,NY,43.08379,-78.988951,14304,NIAGARA FALLS,520 66TH ST,1,Regular elementary or secondary,191,30,40,29,34,115,34,8,10,3,0,21,70
927894,CARDINAL O HARA HIGH SCHOOL,NY,43.0000692,-78.8618848,14150,TONAWANDA,39 OHARA RD,1,Regular elementary or secondary,259,78,53,68,60,157,49,16,28,4,0,5,63
928107,MOUNT ST MARY ACADEMY,NY,42.98656,-78.873441,14217,KENMORE,3756 DELAWARE AVE,1,Regular elementary or secondary,317,89,74,66,88,267,14,10,9,4,0,13,0
928184,IMMACULATA ACADEMY,NY,42.75769,-78.823151,14075,HAMBURG,5138 S PARK AVE,1,Regular elementary or secondary,180,37,51,42,50,158,0,4,12,2,0,4,9
928479,ST FRANCIS HIGH SCHOOL,NY,42.770558,-78.864194,14075,HAMBURG,4129 LAKE SHORE RD,1,Regular elementary or secondary,536,130,163,136,107,469,19,9,12,1,0,26,0
928956,SETON CATHOLIC CENTRAL,NY,44.67362,-73.453061,12903,PLATTSBURGH,206 NEW YORK RD,1,Regular elementary or secondary,149,13,27,17,24,112,2,8,27,0,0,0,35
929097,IMMACULATE HEART CENTRAL JR/SR HIGH SCHOOL,NY,43.95954,-75.930951,13601,WATERTOWN,1316 IVES ST,1,Regular elementary or secondary,279,53,34,49,56,213,15,16,33,2,0,0,0
929246,NORTE DAME HIGH SCHOOL,NY,42.06335,-76.785331,14904,ELMIRA,1400 MAPLE AVE,1,Regular elementary or secondary,375,67,75,67,58,313,22,10,30,0,0,0,0
929472,AQUINAS INSTITUTE,NY,43.18751,-77.639801,14613,ROCHESTER,1127 DEWEY AVE,1,Regular elementary or secondary,787,129,148,167,155,522,109,72,56,2,3,23,0
929483,BISHOP KEARNEY HIGH SCHOOL,NY,43.20189,-77.579211,14617,ROCHESTER,125 KINGS HWY S,1,Regular elementary or secondary,292,47,54,65,64,133,91,26,28,3,1,10,0
929621,MCQUAID JESUIT,NY,43.12402,-77.591581,14618,ROCHESTER,1800 CLINTON AVE S,1,Regular elementary or secondary,932,150,168,163,148,793,44,30,38,0,0,27,0
929698,OUR LADY OF MERCY SCHOOL FOR YOUNG WOMEN,NY,43.14917,-77.537331,14610,ROCHESTER,1437 BLOSSOM RD,1,Regular elementary or secondary,776,140,131,107,133,665,35,28,44,3,1,0,0
930331,SACRED HEART ACADEMY,NY,40.7076,-73.634511,11550,HEMPSTEAD,47 CATHEDRAL AVE,1,Regular elementary or secondary,796,226,156,201,213,605,79,81,22,0,0,9,0
930342,HOLY TRINITY DIOCESAN HIGH SCHOOL,NY,40.7466025,-73.5323128,11801,HICKSVILLE,98 CHERRY LN,1,Regular elementary or secondary,1004,224,225,272,283,577,224,120,55,0,28,0,0
930397,ST ANTHONYS HIGH SCHOOL,NY,40.8124781,-73.3887261,11747,HUNTINGTON STATION,275 WOLF HILL RD,1,Regular elementary or secondary,2348,572,571,621,584,1627,116,214,315,9,0,67,0
930411,OUR LADY OF MERCY ACADEMY,NY,40.822022,-73.482335,11791,SYOSSET,815 CONVENT RD,1,Regular elementary or secondary,480,106,134,117,123,419,7,24,14,4,1,11,0
931131,ST DOMINIC HIGH SCHOOL,NY,40.8679717,-73.5280061,11771,OYSTER BAY,110 ANSTICE ST,1,Regular elementary or secondary,472,123,120,103,126,398,15,22,27,0,0,10,0
931186,BISHOP MCGANN-MERCY DIOCESAN HIGH SCHOOL,NY,40.93607,-72.673481,11901,RIVERHEAD,1225 OSTRANDER AVE,1,Regular elementary or secondary,481,94,103,85,110,391,9,32,32,0,0,17,0
931368,KELLENBERG MEMORIAL HIGH SCHOOL,NY,40.7147476,-73.5820822,11553,UNIONDALE,1400 GLENN CURTISS BLVD,1,Regular elementary or secondary,2681,576,552,479,544,2035,213,254,66,2,3,108,0
931459,ST JOHN THE BAPTIST DIOCESAN HIGH SCHOOL,NY,40.69413,-73.291661,11795,WEST ISLIP,1170 MONTAUK HWY,1,Regular elementary or secondary,1556,347,374,403,432,1078,93,172,175,3,0,35,0
931572,SETON CATHOLIC CENTRAL JR/SR HIGH,NY,42.0984519,-75.9285147,13905,BINGHAMTON,70 SEMINARY AVE,1,Regular elementary or secondary,336,47,77,50,45,236,20,20,30,0,0,30,20
932146,BISHOP LUDDEN JR SR HIGH SCHOOL,NY,43.03417,-76.206521,13219,SYRACUSE,815 FAY RD,1,Regular elementary or secondary,329,60,70,41,55,261,43,1,11,3,0,10,57
932317,BISHOP GRIMES JR-SR HIGH SCHOOL,NY,43.0794,-76.060461,13057,EAST SYRACUSE,6653 KIRKVILLE RD,1,Regular elementary or secondary,336,56,57,55,52,252,59,0,17,0,1,7,0
932372,CHRISTIAN BROTHERS ACADEMY,NY,43.031859,-76.088018,13214,SYRACUSE,6245 RANDALL RD,1,Regular elementary or secondary,754,139,126,127,127,611,53,12,42,2,1,33,0
935191,OAKWOOD FRIENDS SCHOOL,NY,41.65575,-73.926851,12603,POUGHKEEPSIE,22 SPACKENKILL RD,1,Regular elementary or secondary,123,20,27,28,28,53,11,3,45,0,0,11,0
935205,BROOKLYN FRIENDS SCHOOL,NY,40.69277,-73.987911,11201,BROOKLYN,375 PEARL ST,1,Regular elementary or secondary,748,54,45,49,49,443,111,31,41,0,0,122,0
935216,FRIENDS SEMINARY,NY,40.64508,-73.964371,10003,NEW YORK,222 E 16TH ST,1,Regular elementary or secondary,770,69,77,56,74,515,47,27,67,0,0,114,0
935249,TRINITY-PAWLING SCHOOL,NY,41.57137,-73.589811,12564,PAWLING,700 ROUTE 22,1,Regular elementary or secondary,286,32,61,90,82,193,15,10,63,0,0,5,0
935329,HOOSAC SCHOOL,NY,42.857951,-73.343283,12089,HOOSICK,PO BOX 9,1,Regular elementary or secondary,116,10,20,37,44,45,4,5,40,0,0,22,0
935544,TIFERES BNOS / CONG AHAVAZ SHULEM NADVERNA,NY,40.695361,-73.949088,11211,BROOKLYN,199 LEE AVE,1,Regular elementary or secondary,283,21,15,12,17,283,0,0,0,0,0,0,281
935715,YESHIVA OF BROOKLYN GIRLS DIV,NY,40.61281,-73.968961,11230,BROOKLYN,1470 OCEAN PKWY,1,Regular elementary or secondary,653,56,48,68,46,653,0,0,0,0,0,0,0
935828,YESHIVA DARCHEI TORAH,NY,40.5969698,-73.7515103,11691,FAR ROCKAWAY,257 BEACH 17TH ST,1,Regular elementary or secondary,1668,73,71,72,73,1651,17,0,0,0,0,0,0
935908,BETH ROCHEL SCHOOL,NY,41.10481,-74.068261,10952,MONSEY,PO BOX 302,1,Regular elementary or secondary,1276,84,90,68,76,1276,0,0,0,0,0,0,0
936129,BETH JACOB HIGH SCHOOL,NY,40.63497,-73.985481,11219,BROOKLYN,4420 15TH AVE,1,Regular elementary or secondary,554,136,137,147,134,554,0,0,0,0,0,0,0
936253,BETH RIVKA HIGH SCHOOL,NY,40.66595,-73.949811,11225,BROOKLYN,310 CROWN ST,1,Regular elementary or secondary,504,109,138,128,129,498,5,1,0,0,0,0,0
936413,YESHIVA OF STATEN ISLAND,NY,40.52749,-74.214241,10309,STATEN ISLAND,1870 DRUMGOOLE RD E,1,Regular elementary or secondary,55,14,16,10,15,55,0,0,0,0,0,0,29
936978,ALBANY ACADEMIES,NY,42.64605,-73.787141,12208,ALBANY,135 ACADEMY RD,1,Regular elementary or secondary,803,107,105,105,120,631,46,12,52,0,0,62,0
937075,RIVERDALE COUNTRY SCHOOL,NY,40.89855,-73.900641,10471,BRONX,5250 FIELDSTON RD,1,Regular elementary or secondary,1136,132,126,125,120,756,56,76,109,0,0,139,0
937304,YESHIVA OF FAR ROCKAWAY,NY,40.60049,-73.743901,11691,FAR ROCKAWAY,802 HICKSVILLE RD,1,Regular elementary or secondary,128,35,26,38,29,128,0,0,0,0,0,0,0
937337,HEBREW ACADEMY OF FIVE TOWNS & ROCKAWAY,NY,40.61896,-73.727161,11559,LAWRENCE,389 CENTRAL AVE,1,Regular elementary or secondary,1031,68,92,85,105,1031,0,0,0,0,0,0,0
937745,NICHOLS SCHOOL,NY,42.94074,-78.858021,14216,BUFFALO,1250 AMHERST ST,1,Regular elementary or secondary,570,97,106,97,95,440,37,14,46,6,0,27,0
937803,POLY PREP COUNTRY DAY SCHOOL,NY,40.61214,-74.024961,11228,BROOKLYN,9216 7TH AVE,1,Regular elementary or secondary,979,125,122,120,132,785,105,41,37,1,0,10,0
938079,SHULAMITH SCHOOL FOR GIRLS OF BROOKLYN,NY,40.580634,-73.954062,11235,BROOKLYN,60 W END AVE,1,Regular elementary or secondary,298,18,16,23,20,298,0,0,0,0,0,0,101
938159,YESHIVAH OF FLATBUSH,NY,40.62669,-73.966251,11230,BROOKLYN,919 E 10TH ST,1,Regular elementary or secondary,1997,180,181,167,176,1996,1,0,0,0,0,0,0
938206,PROSPECT PARK YESHIVA,NY,40.6063162,-73.956123,11229,BROOKLYN,1784 E 17TH ST,1,Regular elementary or secondary,735,57,58,62,64,730,3,0,1,0,0,1,180
938261,PROFESSIONAL CHILDREN'S SCHOOL,NY,40.77038,-73.986061,10023,NEW YORK,132 W 60TH ST,1,Regular elementary or secondary,195,23,36,46,55,121,4,8,47,0,0,15,0
938341,BERKELEY CARROLL SCHOOL,NY,40.67565,-73.973661,11217,BROOKLYN,181 LINCOLN PL,1,Regular elementary or secondary,866,77,71,77,56,565,71,31,27,0,0,172,0
938352,FAITH HERITAGE SCHOOL,NY,43.0027,-76.148211,13205,SYRACUSE,3740 MIDLAND AVE,1,Regular elementary or secondary,228,29,21,33,15,166,19,4,21,0,0,18,0
938512,OUR SAVIOUR LUTHERAN SCHOOL,NY,40.8502133,-73.8509716,10461,BRONX,1734 WILLIAMSBRIDGE RD,1,Regular elementary or secondary,180,12,12,20,17,4,90,72,5,0,6,3,0
938658,BAIS YAAKOV OF SPRING VALLEY,NY,41.12767,-74.083581,10952,MONSEY,11 SMOLLEY DR,1,Regular elementary or secondary,384,108,95,89,92,381,0,2,0,0,1,0,0
938691,YESHIVA KARLIN STOLIN,NY,40.62484,-73.983271,11204,BROOKLYN,1818 54TH ST,1,Regular elementary or secondary,566,50,50,38,28,566,0,0,0,0,0,0,633
938727,HANC - MIDDLE & HIGH SCHOOL,NY,40.719054,-73.606301,11553,UNIONDALE,215 OAK ST,1,Regular elementary or secondary,390,77,75,52,75,388,2,0,0,0,0,0,0
938793,YESHIVA UNIVERSITY HIGH SCHOOL GIRLS,NY,40.7196066,-73.7731985,11423,HOLLIS,8686 PALO ALTO ST,1,Regular elementary or secondary,299,73,76,80,70,0,0,0,299,0,0,0,0
938931,MARTIN LUTHER SCHOOL,NY,40.7228383,-73.9056469,11378,MASPETH,6002 MASPETH AVE,1,Regular elementary or secondary,252,60,46,66,57,50,40,60,100,0,0,2,0
938953,NORTHWOOD SCHOOL,NY,44.29306,-73.971331,12946,LAKE PLACID,92 NORTHWOOD RD,1,Regular elementary or secondary,174,19,35,56,64,123,3,2,40,1,0,5,0
938997,MANLIUS PEBBLE HILL SCHOOL,NY,43.02776,-76.069331,13214,SYRACUSE,5300 JAMESVILLE RD,1,Regular elementary or secondary,305,31,47,58,43,222,14,11,47,10,1,0,0
939006,THE STONY BROOK SCHOOL,NY,40.90912,-73.133031,11790,STONY BROOK,11 CEDAR ST,1,Regular elementary or secondary,361,78,74,76,66,144,43,13,137,2,0,22,0
939017,THE PARK SCHOOL OF BUFFALO,NY,42.96789,-78.781381,14226,SNYDER,4625 HARLEM RD,1,Regular elementary or secondary,268,34,36,32,31,172,43,6,31,8,0,8,0
939028,DARROW SCHOOL,NY,42.4623,-73.381201,12125,NEW LEBANON,110 DARROW RD,1,Regular elementary or secondary,118,20,35,28,35,57,14,6,33,0,0,8,0
939039,PORTLEDGE SCHOOL,NY,40.8697314,-73.5849321,11560,LOCUST VALLEY,355 DUCK POND RD,1,Regular elementary or secondary,431,55,56,47,52,317,39,8,53,0,0,14,0
939152,GRACE CHURCH SCHOOL,NY,40.68186,-73.980421,10003,NEW YORK,86 4TH AVE,1,Regular elementary or secondary,695,77,78,71,66,466,64,50,40,2,0,73,0
939163,LAWRENCE WOODMERE ACADEMY,NY,40.62995,-73.711841,11598,WOODMERE,336 WOODMERE BLVD,1,Regular elementary or secondary,227,21,32,31,37,108,54,10,55,0,0,0,0
939174,NIGHTINGALE-BAMFORD SCHOOL,NY,40.78472,-73.956741,10128,NEW YORK,20 E 92ND ST,1,Regular elementary or secondary,592,54,42,46,39,413,41,35,61,0,0,42,0
939265,TWIN TIERS CHRISTIAN ACADEMY,NY,42.167872,-76.729421,14816,BREESPORT,PO BOX K,1,Regular elementary or secondary,109,23,17,19,19,99,8,2,0,0,0,0,0
939323,CHRISTIAN CENTRAL ACADEMY,NY,42.96617,-78.736291,14221,WILLIAMSVILLE,39 ACADEMY ST,1,Regular elementary or secondary,378,30,30,30,30,259,55,49,14,1,0,0,22
939356,ALLENDALE COLUMBIA SCHOOL,NY,43.11674,-77.537651,14618,ROCHESTER,519 ALLENS CREEK RD,1,Regular elementary or secondary,356,25,41,44,31,228,37,10,48,2,0,31,0
939389,THE HEWITT SCHOOL,NY,40.77369,-73.963021,10021,NEW YORK,45 E 75TH ST,1,Regular elementary or secondary,511,29,39,31,23,367,30,37,30,1,0,46,0
939403,THE HARLEY SCHOOL,NY,43.12011,-77.549671,14618,ROCHESTER,1981 CLOVER ST,1,Regular elementary or secondary,479,45,46,49,47,342,17,15,53,1,0,51,0
939414,BUFFALO SEMINARY,NY,42.92447,-78.874701,14222,BUFFALO,205 BIDWELL PKWY,1,Regular elementary or secondary,214,49,57,65,43,128,16,11,50,0,0,9,0
939491,BREARLEY SCHOOL,NY,40.77245,-73.945491,10028,NEW YORK,610 E 83RD ST,1,Regular elementary or secondary,705,60,59,49,53,368,41,37,123,0,0,136,0
939549,PACKER COLLEGIATE INSTITUTE,NY,40.69238,-73.992501,11201,BROOKLYN,170 JORALEMON ST,1,Regular elementary or secondary,984,95,105,86,85,706,47,41,117,1,0,72,0
939571,MILLBROOK SCHOOL,NY,41.845,-73.619291,12545,MILLBROOK,131 MILLBROOK SCHOOL RD,1,Regular elementary or secondary,313,49,93,86,85,256,13,5,32,0,0,7,0
939629,THE SPENCE SCHOOL,NY,40.66305,-73.930471,10128,NEW YORK,22 E 91ST ST,1,Regular elementary or secondary,705,58,59,59,48,474,40,27,72,0,0,92,0
939651,THE BROWNING SCHOOL,NY,40.765177,-73.969495,10065,NEW YORK,52 E 62ND ST,1,Regular elementary or secondary,396,30,22,25,31,291,19,27,31,0,0,28,0
939662,THE STORM KING SCHOOL,NY,41.423205,-74.0123632,12520,CORNWALL ON HUDSON,314 MOUNTAIN RD,1,Regular elementary or secondary,167,37,30,43,44,58,13,18,75,0,0,3,0
939684,COLLEGIATE SCHOOL,NY,40.78326,-73.981291,10024,NEW YORK,260 W 78TH ST,1,Regular elementary or secondary,651,57,55,55,50,357,38,22,117,0,0,117,0
939731,EMMA WILLARD SCHOOL,NY,42.7131,-73.661511,12180,TROY,285 PAWLING AVE,1,Regular elementary or secondary,357,75,91,100,91,214,22,22,97,0,0,2,0
939764,HACKLEY SCHOOL,NY,41.06966,-73.845841,10591,TARRYTOWN,293 BENEDICT AVE,1,Regular elementary or secondary,834,100,98,97,99,559,72,47,103,2,0,51,0
939775,RYE COUNTRY DAY SCHOOL,NY,40.988313,-73.681116,10580,RYE,CEDAR ST,1,Regular elementary or secondary,881,104,105,94,101,619,43,43,72,1,0,103,0
